,protocol_type,protocol_name,Algorithm,Simulation_Number,Task Id,Mission Id,Task Importance,Max Players,Initial Workload,Arrival Delay,Abandonment Counter,Total Abandonment Counter,Total Time In System,Total Time Since First Arrival,Time Taken (In System) Relative To Optimal,Time Taken (First Arrival) Relative To Optimal,Cap,Is Done,Abandonment Penalty,Utility,map_size,max_nclo,converge_threshold
0,Delay,Pois(1000^d)+TS,FMC_ATA,0,5,11,38183.78443997038,3,38183.78443997038,90.00349230037911,0,0,12917.112815347311,12827.109323046932,0.9853539508870945,0.992267846644767,38068.339305868656,True,0,37709.050537969306,900X900,100000,1e-05
1,Delay,Pois(1000^d)+TS,FMC_ATA,0,5,13,38183.78443997038,2,38183.78443997038,95.29913952436456,0,0,19191.630674202934,19096.331534678568,0.9948030234683596,0.9997675304973987,38179.34512527701,True,0,37797.91337456738,900X900,100000,1e-05
2,Delay,Pois(1000^d)+TS,FMC_ATA,0,5,12,38183.78443997038,3,38183.78443997038,17304.655262604992,0,0,30409.22257568641,13104.567313081418,0.418554868181121,0.9712589391601927,37430.50610712114,True,0,6045.164168948482,900X900,100000,1e-05
3,Delay,Pois(1000^d)+TS,FMC_ATA,0,10,27,36049.23103919594,2,36049.23103919594,113.16129627642157,0,0,18140.81917808879,18027.657881812367,0.9935943544031807,0.9998312391862358,36046.18867698155,True,0,35618.9714697588,900X900,100000,1e-05
4,Delay,Pois(1000^d)+TS,FMC_ATA,0,10,26,36049.23103919594,3,36049.23103919594,464.9488836115972,0,0,20978.6375736941,20513.688690082505,0.5727926946727214,0.5857752122468384,27551.952695512082,True,0,26234.783825977083,900X900,100000,1e-05
5,Delay,Pois(1000^d)+TS,FMC_ATA,0,10,28,36049.23103919594,1,36049.23103919594,209.0676143935289,0,0,36258.29865358947,36049.23103919594,0.994233937549278,1.0,36049.23103919593,True,0,35263.8394756884,900X900,100000,1e-05
6,Delay,Pois(1000^d)+TS,FMC_ATA,0,7,18,41014.75693193326,4,41014.75693193326,135.97237342386836,0,0,10435.251244520048,10299.27887109618,0.9826010886290756,0.9955735116328575,40926.96118371589,True,0,40344.816545233254,900X900,100000,1e-05
7,Delay,Pois(1000^d)+TS,FMC_ATA,0,7,17,41014.75693193326,3,41014.75693193326,123.86190482727325,0,0,13842.66153536734,13718.799630540067,0.9876414018393431,0.9965584462318987,40926.20942965724,True,0,40395.58597692313,900X900,100000,1e-05
8,Delay,Pois(1000^d)+TS,FMC_ATA,0,7,19,41014.75693193326,3,41014.75693193326,733.4041147508,0,0,36430.48430966232,35697.08019491152,0.37527872338363866,0.3829889046759232,17216.703468658918,True,0,15936.438372190005,900X900,100000,1e-05
9,Delay,Pois(1000^d)+TS,FMC_ATA,0,3,7,61127.47213686085,3,61127.47213686085,299.46385182458425,0,0,31020.62821910136,30721.164367276775,0.6568475629089163,0.6632503834172371,40646.69589200967,True,0,39384.24585601249,900X900,100000,1e-05
10,Delay,Pois(1000^d)+TS,FMC_ATA,0,3,6,61127.47213686085,5,61127.47213686085,10527.430598059269,0,0,33061.43402831614,22534.003430256867,0.36978112978709266,0.5425353939086007,34086.66802055262,True,0,11242.832610644999,900X900,100000,1e-05
11,Delay,Pois(1000^d)+TS,FMC_ATA,0,3,5,61127.47213686085,3,61127.47213686085,13934.840888906561,0,0,40351.41107505834,26416.57018615178,0.5049593930610969,0.7713273866378685,49045.979855797865,True,0,11297.440559012632,900X900,100000,1e-05
12,Delay,Pois(1000^d)+TS,FMC_ATA,0,9,24,101301.10532378982,5,101301.10532378982,26.615172444233284,0,0,29611.07449587654,29584.459323432307,0.6842109382953759,0.684826477417179,70912.98773978904,True,0,70714.41292045994,900X900,100000,1e-05
13,Delay,Pois(1000^d)+TS,FMC_ATA,0,9,25,101301.10532378982,9,101301.10532378982,183.49662921287012,0,0,30362.07988384284,30178.58325462997,0.37071499753545145,0.37296907791664285,38601.04343701862,True,0,37861.92571821681,900X900,100000,1e-05
14,Delay,Pois(1000^d)+TS,FMC_ATA,0,9,23,101301.10532378982,10,101301.10532378982,428.78641391331826,0,0,40568.82310466751,40140.03669075419,0.24970185864754593,0.2523692394808483,27575.84161212334,True,0,26357.765246515355,900X900,100000,1e-05
15,Delay,Pois(1000^d)+TS,FMC_ATA,0,6,15,100974.62559682401,8,100974.62559682401,137.1065888449834,0,0,17095.03859062274,16957.932001777754,0.7383328287147911,0.7443023240262914,75526.59907246295,True,0,74443.41293864005,900X900,100000,1e-05
16,Delay,Pois(1000^d)+TS,FMC_ATA,0,6,16,100974.62559682401,9,100974.62559682401,447.6910861105346,0,0,38014.11654620338,37566.42546009285,0.2951378030962575,0.29865505452495156,32669.738479204876,True,0,31164.519648528705,900X900,100000,1e-05
17,Delay,Pois(1000^d)+TS,FMC_ATA,0,6,14,100974.62559682401,10,100974.62559682401,573.5419110629563,0,0,43505.97007547541,42932.42816441245,0.23209372281930576,0.2351943039656068,32364.791486290887,True,0,30466.949645911533,900X900,100000,1e-05
18,Delay,Pois(1000^d)+TS,FMC_ATA,0,11,30,81970.46864039541,7,81970.46864039541,144.05199851181112,0,0,16631.65541380169,16487.60341528988,0.7040830667349193,0.7102346322673261,58395.79765509162,True,0,57516.19362644933,900X900,100000,1e-05
19,Delay,Pois(1000^d)+TS,FMC_ATA,0,11,29,81970.46864039541,4,81970.46864039541,267.2336054093595,0,0,39814.45923149202,39547.22562608266,0.514702888238397,0.5181809048719543,53562.578015265775,True,0,52075.51009121409,900X900,100000,1e-05
20,Delay,Pois(1000^d)+TS,FMC_ATA,0,11,31,81970.46864039541,6,81970.46864039541,234.50793409778697,0,0,43514.720341330976,43280.212407233186,0.31395685566254444,0.3156579881090422,39455.24892884071,True,0,38492.338222229075,900X900,100000,1e-05
21,Delay,Pois(1000^d)+TS,FMC_ATA,0,4,9,57659.69541523558,5,57659.69541523558,17733.123079446435,0,0,36953.02155119163,19219.898471745197,0.31207026107653285,0.6,34595.81724914136,True,0,5340.727043265505,900X900,100000,1e-05
22,Delay,Pois(1000^d)+TS,FMC_ATA,0,4,10,57659.69541523558,3,57659.69541523558,410.9640011636151,0,0,47432.60720046077,47021.643199297156,0.40520434372324543,0.4087457852181669,26311.933282370817,True,0,25196.95601508429,900X900,100000,1e-05
23,Delay,Pois(1000^d)+TS,FMC_ATA,0,4,8,57659.69541523558,4,57659.69541523558,21514.893904626973,0,0,48277.84592959621,26762.952024969236,0.29858258122846326,0.5386148673120997,31930.191231590616,True,0,3309.283430445426,900X900,100000,1e-05
24,Delay,Pois(1000^d)+TS,FMC_ATA,0,2,2,94442.18515250481,7,94442.18515250481,163.38141234561775,0,0,31693.990044001814,31530.608631656196,0.42568766877698533,0.42789344454729733,40434.443243717564,True,0,39744.36330637242,900X900,100000,1e-05
25,Delay,Pois(1000^d)+TS,FMC_ATA,0,2,3,94442.18515250481,5,94442.18515250481,277.0788933640955,0,0,38364.89189009095,38087.812996726854,0.49233651132429096,0.495918130876251,62667.8388305775,True,0,60864.81173181287,900X900,100000,1e-05
26,Delay,Pois(1000^d)+TS,FMC_ATA,0,2,4,94442.18515250481,3,94442.18515250481,31383.717485600595,0,0,66532.40554055403,35148.68805495343,0.4731638384092331,0.8956444785350034,90774.22548171965,True,0,3326.0011530067914,900X900,100000,1e-05
27,Delay,Pois(1000^d)+TS,FMC_ATA,0,8,21,57214.27154527134,3,57214.27154527134,10579.121046660783,0,0,37220.52640640967,26641.40535974889,0.5123899549453854,0.7158565244924279,42074.30852262114,True,0,13802.029642044778,900X900,100000,1e-05
28,Delay,Pois(1000^d)+TS,FMC_ATA,0,8,22,57214.27154527134,4,57214.27154527134,524.2968608091896,0,0,51084.314830054245,50560.017969245055,0.27999921177180337,0.2829027453079327,19294.25806833755,True,0,18257.342988161727,900X900,100000,1e-05
29,Delay,Pois(1000^d)+TS,FMC_ATA,0,8,20,57214.27154527134,1,57214.27154527134,13986.531337508075,0,0,71200.80288277942,57214.271545271346,0.8035621682450037,0.9999999999999999,57214.271545271346,True,0,13107.377187968335,900X900,100000,1e-05
30,Delay,Pois(1000^d)+TS,FMC_ATA,1,4,9,12693.67787905268,1,12693.67787905268,99.3691729128986,0,0,12793.04705196558,12693.67787905268,0.9922325641022612,1.0,12693.67787905268,True,0,12561.473580180615,900X900,100000,1e-05
31,Delay,Pois(1000^d)+TS,FMC_ATA,1,4,8,12693.67787905268,1,12693.67787905268,120.48709850952679,0,0,12814.164977562208,12693.67787905268,0.9905973507660857,1.0,12693.677879052682,True,0,12533.555428007965,900X900,100000,1e-05
32,Delay,Pois(1000^d)+TS,FMC_ATA,1,4,10,12693.67787905268,1,12693.67787905268,329.5294192166835,0,0,13023.207298269364,12693.67787905268,0.9746967539048177,1.0,12693.677879052682,True,0,12260.524060958009,900X900,100000,1e-05
33,Delay,Pois(1000^d)+TS,FMC_ATA,1,10,28,57409.847110640534,5,57409.847110640534,48.08284645250754,0,0,11583.076878189322,11534.994031736815,0.9912711054994723,0.9954031524019155,57306.9351811693,True,0,57017.350470222445,900X900,100000,1e-05
34,Delay,Pois(1000^d)+TS,FMC_ATA,1,10,26,57409.847110640534,6,57409.847110640534,326.6630068727221,0,0,14463.010417886493,14136.34741101377,0.6615709714168662,0.6768585670382335,39058.12668791615,True,0,37736.71833451167,900X900,100000,1e-05
35,Delay,Pois(1000^d)+TS,FMC_ATA,1,10,27,57409.847110640534,2,57409.847110640534,36.89828015456986,0,0,28780.68348480351,28743.785204648942,0.997367681364369,0.9986479982002374,57370.98546131186,True,0,57148.38174606236,900X900,100000,1e-05
36,Delay,Pois(1000^d)+TS,FMC_ATA,1,2,3,62198.39097124932,6,62198.39097124932,86.68051719486047,0,0,12665.413736159118,12578.733218964258,0.8184808416966809,0.8241210235367242,51660.72150702533,True,0,51191.067300397655,900X900,100000,1e-05
37,Delay,Pois(1000^d)+TS,FMC_ATA,1,2,2,62198.39097124932,5,62198.39097124932,106.23500864039909,0,0,12666.140926453867,12559.905917813468,0.9821206211490175,0.9904276573128555,61958.24125373802,True,0,61268.61089794171,900X900,100000,1e-05
38,Delay,Pois(1000^d)+TS,FMC_ATA,1,2,4,62198.39097124932,3,62198.39097124932,516.1550798853438,0,0,34415.91530215841,33899.76022227307,0.6024188753485272,0.6115912577102661,43603.84535085343,True,0,41295.88991467592,900X900,100000,1e-05
39,Delay,Pois(1000^d)+TS,FMC_ATA,1,9,25,73877.31810597965,7,73877.31810597965,12001.275634119656,0,0,28270.753268657973,16269.477634538316,0.3733152239091195,0.6486933891573595,49568.05433282321,True,0,13997.60118489735,900X900,100000,1e-05
40,Delay,Pois(1000^d)+TS,FMC_ATA,1,9,23,73877.31810597965,3,73877.31810597965,34.06087420455537,0,0,33865.316440758696,33831.25556655414,0.7271679491042582,0.7279000524691865,63979.21923957147,True,0,63750.030341388396,900X900,100000,1e-05
41,Delay,Pois(1000^d)+TS,FMC_ATA,1,9,24,73877.31810597965,2,73877.31810597965,237.15729467911476,0,0,37232.44231331643,36995.28501863732,0.9921094818907022,0.9984693734453196,73820.69214033215,True,0,71998.98766816544,900X900,100000,1e-05
42,Delay,Pois(1000^d)+TS,FMC_ATA,1,5,13,60160.26705680338,6,60160.26705680338,379.7809878235799,0,0,15510.06952367933,15130.28853585575,0.64646461840974,0.6626913394528202,40027.01071890578,True,0,38456.993827017875,900X900,100000,1e-05
43,Delay,Pois(1000^d)+TS,FMC_ATA,1,5,12,60160.26705680338,5,60160.26705680338,41.98101054674668,0,0,21948.384463549384,21906.403453002637,0.5481976785736927,0.5492482340688144,38288.73975375068,True,0,38119.75725441122,900X900,100000,1e-05
44,Delay,Pois(1000^d)+TS,FMC_ATA,1,5,11,60160.26705680338,3,60160.26705680338,12910.322672280514,0,0,41864.52954531899,28954.206873038478,0.4790074693317563,0.6925909744376766,51259.48253603271,True,0,13153.164445749742,900X900,100000,1e-05
45,Delay,Pois(1000^d)+TS,FMC_ATA,1,8,21,105518.78622608687,6,105518.78622608687,259.6058448986219,0,0,39612.287596096714,39352.68175119809,0.4439648765134029,0.44689366997152763,63185.463497784054,True,0,61480.623557531326,900X900,100000,1e-05
46,Delay,Pois(1000^d)+TS,FMC_ATA,1,8,22,105518.78622608687,9,105518.78622608687,417.9331761174621,0,0,46237.41562161334,45819.48244549588,0.2535675799145633,0.2558804454987648,41031.40900505848,True,0,39263.8477831628,900X900,100000,1e-05
47,Delay,Pois(1000^d)+TS,FMC_ATA,1,8,20,105518.78622608687,3,105518.78622608687,13079.951579757915,0,0,49465.16213532141,36385.21055556349,0.711064660938676,0.9666820173629812,104306.50441255228,True,0,26290.910718047915,900X900,100000,1e-05
48,Delay,Pois(1000^d)+TS,FMC_ATA,1,6,14,50159.09369106695,5,50159.09369106695,148.19698550825072,0,0,12811.18341389982,12662.986428391569,0.7830516833697901,0.7922158643178467,39903.32106431167,True,0,39285.105193061325,900X900,100000,1e-05
49,Delay,Pois(1000^d)+TS,FMC_ATA,1,6,16,50159.09369106695,4,50159.09369106695,13451.70888508641,0,0,39726.977531486365,26275.268646399956,0.3156488160426527,0.4772462497537525,24481.685945100224,True,0,5933.69036661058,900X900,100000,1e-05
50,Delay,Pois(1000^d)+TS,FMC_ATA,1,6,15,50159.09369106695,1,50159.09369106695,88.51641638921971,0,0,50247.61010745617,50159.09369106695,0.998238395493837,1.0,50159.09369106695,True,0,49693.47777137204,900X900,100000,1e-05
51,Delay,Pois(1000^d)+TS,FMC_ATA,1,3,6,86610.74377979526,6,86610.74377979526,301.7581514149028,0,0,17840.349504149108,17538.591352734205,0.8091278682596466,0.8230492217408797,71808.33129087542,True,0,69561.21175211381,900X900,100000,1e-05
52,Delay,Pois(1000^d)+TS,FMC_ATA,1,3,5,86610.74377979526,6,86610.74377979526,811.4733574236641,0,0,37818.28166796471,37006.80831054104,0.38169698163539206,0.3900667099461128,39237.091697926335,True,0,36021.834367756994,900X900,100000,1e-05
53,Delay,Pois(1000^d)+TS,FMC_ATA,1,3,7,86610.74377979526,2,86610.74377979526,15952.369976017846,0,0,71247.61090336862,55295.24092735078,0.607815073948678,0.7831663478380364,74620.87474234212,True,0,13896.963509417283,900X900,100000,1e-05
54,Delay,Pois(1000^d)+TS,FMC_ATA,1,7,18,97531.65021282806,7,97531.65021282806,12761.74153656024,0,0,32268.07157912585,19506.330042565613,0.4317919294737202,0.7142857142857142,69665.46443773432,True,0,18158.17799175701,900X900,100000,1e-05
55,Delay,Pois(1000^d)+TS,FMC_ATA,1,7,19,97531.65021282806,6,97531.65021282806,12083.562551702771,0,0,48019.161677195,35935.59912549223,0.3385164269369411,0.4523446229101568,65778.27402974665,True,0,18414.88344377628,900X900,100000,1e-05
56,Delay,Pois(1000^d)+TS,FMC_ATA,1,7,17,97531.65021282806,2,97531.65021282806,12762.468726854988,0,0,72157.70351873433,59395.23479187934,0.6758228536715133,0.82103935235359,86902.24052736275,True,0,22649.177292312692,900X900,100000,1e-05
57,Delay,Pois(1000^d)+TS,FMC_ATA,1,11,29,91337.81217490886,8,91337.81217490886,199.06939938593962,0,0,26061.330533292803,25862.261133906864,0.4380906994475336,0.4414628118844175,47610.9940832739,True,0,46622.7979611483,900X900,100000,1e-05
58,Delay,Pois(1000^d)+TS,FMC_ATA,1,11,31,91337.81217490886,4,91337.81217490886,46634.96684674415,0,0,70682.49151388866,24047.524667144506,0.32305670831142663,0.9495552394598569,90124.74055149156,True,0,662.1326020973485,900X900,100000,1e-05
59,Delay,Pois(1000^d)+TS,FMC_ATA,1,11,30,91337.81217490886,1,91337.81217490886,22148.553383693114,0,0,113486.36555860197,91337.81217490886,0.8048351158778094,1.0,91337.81217490886,True,0,8854.996264195224,900X900,100000,1e-05
60,Delay,Pois(1000^d)+TS,FMC_ATA,2,6,14,18640.318215808296,1,18640.318215808296,46.09924468349833,0,0,18686.417460491793,18640.318215808296,0.9975330078769264,1.0,18640.318215808293,True,0,18550.0009558913,900X900,100000,1e-05
61,Delay,Pois(1000^d)+TS,FMC_ATA,2,6,15,18640.318215808296,1,18640.318215808296,66.9471652889679,0,0,18707.265381097266,18640.318215808296,0.9964213280816224,1.0,18640.318215808296,True,0,18509.299712074466,900X900,100000,1e-05
62,Delay,Pois(1000^d)+TS,FMC_ATA,2,6,16,18640.318215808296,1,18640.318215808296,177.8818723830156,0,0,18818.20008819131,18640.318215808296,0.9905473492922079,1.0,18640.318215808296,True,0,18294.219853868235,900X900,100000,1e-05
63,Delay,Pois(1000^d)+TS,FMC_ATA,2,5,12,37422.95663585875,3,37422.95663585875,148.2974882630173,0,0,12649.863635802183,12501.566147539166,0.9861227945030359,0.9978204915609755,37370.8450527464,True,0,36791.474845852616,900X900,100000,1e-05
64,Delay,Pois(1000^d)+TS,FMC_ATA,2,5,11,37422.95663585875,3,37422.95663585875,75.11932137233235,0,0,18866.83637364913,18791.7170522768,0.6611770320986179,0.6638200673156792,24895.145267674205,True,0,24698.88756724491,900X900,100000,1e-05
65,Delay,Pois(1000^d)+TS,FMC_ATA,2,5,13,37422.95663585875,3,37422.95663585875,245.03218514020452,0,0,26083.425321934435,25838.39313679423,0.47824696046073,0.48278230045412457,23155.213440344894,True,0,22565.072368926263,900X900,100000,1e-05
66,Delay,Pois(1000^d)+TS,FMC_ATA,2,3,6,98218.65274686768,9,98218.65274686768,70.11654238246156,0,0,32888.19866545705,32818.082123074586,0.33182673668300133,0.33253569168405883,32709.56404316019,True,0,32468.812020657195,900X900,100000,1e-05
67,Delay,Pois(1000^d)+TS,FMC_ATA,2,3,5,98218.65274686768,4,98218.65274686768,14437.322632493606,0,0,38991.985819210524,24554.66318671692,0.6297361540026863,1.0,98218.65274686768,True,0,21457.460345299434,900X900,100000,1e-05
68,Delay,Pois(1000^d)+TS,FMC_ATA,2,3,7,98218.65274686768,5,98218.65274686768,435.3579880693676,0,0,40252.60546155057,39817.247473481206,0.48801140507879165,0.49334727525945915,50456.125042380125,True,0,48194.003542510975,900X900,100000,1e-05
69,Delay,Pois(1000^d)+TS,FMC_ATA,2,2,2,62893.53829404123,4,62893.53829404123,169.590519640534,0,0,15976.490519045194,15806.899999404659,0.9841576004922254,0.994716520892933,62743.735793572574,True,0,61632.57837356212,900X900,100000,1e-05
70,Delay,Pois(1000^d)+TS,FMC_ATA,2,2,4,62893.53829404123,6,62893.53829404123,211.86735735106157,0,0,21270.928559789067,21059.061202438006,0.4927973103231631,0.4977551601933079,31390.308678082383,True,0,30697.36285539787,900X900,100000,1e-05
71,Delay,Pois(1000^d)+TS,FMC_ATA,2,2,3,62893.53829404123,5,62893.53829404123,322.0437133871595,0,0,43295.22166198695,42973.17794859979,0.29053339320011623,0.29271066882355395,24530.9238660731,True,0,23712.535409782406,900X900,100000,1e-05
72,Delay,Pois(1000^d)+TS,FMC_ATA,2,10,28,52389.87135599712,3,52389.87135599712,112.12784754891065,0,0,17643.58563441784,17531.45778686893,0.9897812618050216,0.9961117132586118,52259.701351176074,True,0,51645.945737422,900X900,100000,1e-05
73,Delay,Pois(1000^d)+TS,FMC_ATA,2,10,26,52389.87135599712,2,52389.87135599712,110.93284582016737,0,0,26335.7003661249,26224.767520304733,0.9946549859631832,0.9988624554142158,52360.039513690965,True,0,51751.620923933144,900X900,100000,1e-05
